"Sl No","Job Number","Start Date","End Date","Name of Work",Ward,Office,"Budget Head",Contractor,Mobile,Email,"Bill Type","Order Number","Order Date","SBR Number","SBR Date","BR Number","BR Date","CBR Number","CBR Date",Payment,Gross,"Gross In words",Deduction,"Deduction in words",Nett,"Nett in words"
222,198-17-000026,20-Apr-2017,31-Aug-2017,"Providing and Supplying Drinking Water Through Tankers in Old Vajarahalli Thalaghattapura and Surrounding Areas in Ward No 198 Hemmigepura","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works",M/S.KRIDL,9845235505,,"First and Final",000030,20-Apr-2017,333347,17-Nov-2017,000230,18-Nov-2017,005951,25-Sep-2018,"000218 / 27-Sep-2018 in RTGS",2499749,"Twenty Four Lakh Ninety Nine Thousand Seven Hundred Fourty Nine",77492,"Seventy Seven Thousand Four Hundred Ninety Two",2422257,"Twenty Four Lakh Twenty Two Thousand Two Hundred Fifty Seven"
223,198-17-000027,20-Apr-2017,31-Aug-2017,"Providing and Supplying Drinking Water Through Tankers in Hemmigepura and Surrounding Areas in Ward No 198 Hemmigepura","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works",M/S.KRIDL,9845235505,,"First and Final",000031,20-Apr-2017,333348,17-Nov-2017,000226,18-Nov-2017,005695,07-Sep-2018,"000204 / 14-Sep-2018 in RTGS",2499749,"Twenty Four Lakh Ninety Nine Thousand Seven Hundred Fourty Nine",77492,"Seventy Seven Thousand Four Hundred Ninety Two",2422257,"Twenty Four Lakh Twenty Two Thousand Two Hundred Fifty Seven"
224,198-17-000029,20-Apr-2017,28-Jul-2017,"Annual Maintainance and Providing Labours and Tractor for Ward No 198 in Hemmigepura","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works","The Technical Manager",9845235505,,"First and Final",000033,20-Apr-2017,000127,30-Jun-2017,000028,18-Aug-2017,005978,25-Sep-2018,"000219 / 27-Sep-2018 in RTGS",1192217,"Eleven Lakh Ninety Two Thousand Two Hundred Seventeen",84646,"Eighty Four Thousand Six Hundred Fourty Six",1107571,"Eleven Lakh Seven Thousand Five Hundred Seventy One"
225,198-17-000030,20-Apr-2017,30-Jun-2017,"Desilting of Drains and Blockage Clearence in  Ward No 198   Hemmigepura","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works","The Technical Manager",9845235505,,"First and Final",000034,20-Apr-2017,000113,30-Jun-2017,000027,18-Aug-2017,005977,25-Sep-2018,"000219 / 27-Sep-2018 in RTGS",1199148,"Eleven Lakh Ninety Nine Thousand One Hundred Fourty Eight",145094,"One Lakh Fourty Five Thousand Ninety Four",1054054,"Ten Lakh Fifty Four Thousand Fifty Four"
226,198-17-000001,01-Feb-2017,04-May-2017,"Improvement of Street lighting system at Sompura and other places of ward no 198 (Hemmigepura)","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P2415 Reserve fund for TandF Committee",KRIDL,9448279917,,"First and Final",000014,01-Apr-2017,000012,04-May-2017,000012,05-May-2017,003066,27-Jun-2018,"000108 / 02-Jul-2018 in RTGS",4980069,"Fourty Nine Lakh Eighty  Thousand Sixty Nine",602588,"Six Lakh Two Thousand Five Hundred Eighty Eight",4377481,"Fourty Three Lakh Seventy Seven Thousand Four Hundred Eighty One"
227,198-17-000013,19-Dec-2016,18-Apr-2017,"Providing Pot Hole Filling in Vajrahalli Bynapalya Raghuvanahalli Thalagattapura and Surrounding areas in ward no 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works","Sri Ramalingu",9980573052,,"First and Final",000181,31-Mar-2017,000046,29-May-2017,000078,29-May-2017,003187,16-Jun-2017,"000105 / 19-Jun-2017 in RTGS",1496960,"Fourteen Lakh Ninety Six Thousand Nine Hundred Sixty ",181020,"One Lakh Eighty One Thousand Twenty ",1315940,"Thirteen Lakh Fifteen Thousand Nine Hundred Fourty "
228,198-16-000004,09-Jul-2018,12-Mar-2021,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Final,000027,14-Mar-2017,000147,12-Mar-2021,000146,12-Mar-2021,,"           ","000082 / 18-Jun-2021 in RTGS",220116,"Two Lakh Twenty  Thousand One Hundred Sixteen",27960,"Twenty Seven Thousand Nine Hundred Sixty ",192156,"One Lakh Ninety Two Thousand One Hundred Fifty Six"
229,198-16-000004,19-Jul-2018,18-Dec-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000110,18-Dec-2020,000109,18-Dec-2020,004616,01-Mar-2021,"000287 / 05-Mar-2021 in RTGS",538324,"Five Lakh Thirty Eight Thousand Three Hundred Twenty Four",62598,"Sixty Two Thousand Five Hundred Ninety Eight",475726,"Four Lakh Seventy Five Thousand Seven Hundred Twenty Six"
230,198-16-000004,19-Jul-2018,10-Sep-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000068,10-Sep-2020,000067,10-Sep-2020,002998,27-Nov-2020,"000218 / 01-Dec-2020 in RTGS",403743,"Four Lakh Three Thousand Seven Hundred Fourty Three",48450,"Fourty Eight Thousand Four Hundred Fifty ",355293,"Three Lakh Fifty Five Thousand Two Hundred Ninety Three"
231,198-16-000004,19-Jul-2018,19-Jun-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000027,22-Jun-2020,000027,22-Jun-2020,001658,07-Jul-2020,"000156 / 14-Jul-2020 in RTGS",672904,"Six Lakh Seventy Two Thousand Nine Hundred Four",80450,"Eighty  Thousand Four Hundred Fifty ",592454,"Five Lakh Ninety Two Thousand Four Hundred Fifty Four"
232,198-16-000004,19-Jul-2018,16-Jan-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000144,16-Jan-2020,000144,16-Jan-2020,008082,27-Jan-2020,"000366 / 28-Jan-2020 in RTGS",936849,"Nine Lakh Thirty Six Thousand Eight Hundred Fourty Nine",101982,"One Lakh One Thousand Nine Hundred Eighty Two",834867,"Eight Lakh Thirty Four Thousand Eight Hundred Sixty Seven"
233,198-16-000004,19-Jul-2018,16-Jan-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000145,16-Jan-2020,000145,16-Jan-2020,008083,27-Jan-2020,"000366 / 28-Jan-2020 in RTGS",321521,"Three Lakh Twenty One Thousand Five Hundred Twenty One",35000,"Thirty Five Thousand ",286521,"Two Lakh Eighty Six Thousand Five Hundred Twenty One"
234,198-16-000004,19-Jul-2018,21-Dec-2019,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000140,21-Dec-2019,000140,21-Dec-2019,007065,07-Jan-2020,"000337 / 09-Jan-2020 in RTGS",148348,"One Lakh Fourty Eight Thousand Three Hundred Fourty Eight",18348,"Eighteen Thousand Three Hundred Fourty Eight",130000,"One Lakh Thirty  Thousand "
235,198-16-000004,19-Jul-2018,30-Oct-2019,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000121,30-Oct-2019,000121,30-Oct-2019,006144,07-Nov-2019,"000258 / 08-Nov-2019 in RTGS",222522,"Two Lakh Twenty Two Thousand Five Hundred Twenty Two",27823,"Twenty Seven Thousand Eight Hundred Twenty Three",194699,"One Lakh Ninety Four Thousand Six Hundred Ninety Nine"
236,198-16-000004,19-Jul-2018,19-Jul-2019,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000071,17-Jul-2019,000071,17-Jul-2019,004042,26-Jul-2019,"000129 / 26-Jul-2019 in RTGS",222522,"Two Lakh Twenty Two Thousand Five Hundred Twenty Two",27823,"Twenty Seven Thousand Eight Hundred Twenty Three",194699,"One Lakh Ninety Four Thousand Six Hundred Ninety Nine"
237,198-16-000004,19-Jul-2018,18-Jul-2019,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000035,10-May-2019,000035,10-May-2019,001838,21-May-2019,"000055 / 21-May-2019 in RTGS",222522,"Two Lakh Twenty Two Thousand Five Hundred Twenty Two",28723,"Twenty Eight Thousand Seven Hundred Twenty Three",193799,"One Lakh Ninety Three Thousand Seven Hundred Ninety Nine"
238,198-16-000004,11-Feb-2017,10-Feb-2018,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000137,24-Jan-2019,000138,24-Jan-2019,000818,23-Apr-2019,"000029 / 25-Apr-2019 in RTGS",296696,"Two Lakh Ninety Six Thousand Six Hundred Ninety Six",40934,"Fourty  Thousand Nine Hundred Thirty Four",255762,"Two Lakh Fifty Five Thousand Seven Hundred Sixty Two"
239,198-16-000004,01-Mar-2018,28-Feb-2019,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000085,03-Nov-2018,000086,03-Nov-2018,000532,12-Apr-2019,"000020 / 20-Apr-2019 in RTGS",519215,"Five Lakh Nineteen Thousand Two Hundred Fifteen",45672,"Fourty Five Thousand Six Hundred Seventy Two",473543,"Four Lakh Seventy Three Thousand Five Hundred Fourty Three"
240,198-16-000004,11-Feb-2017,10-Feb-2018,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000113,19-Mar-2018,000113,19-Mar-2018,004013,19-Jul-2018,"000134 / 20-Jul-2018 in RTGS",127478,"One Lakh Twenty Seven Thousand Four Hundred Seventy Eight",9724,"Nine Thousand Seven Hundred Twenty Four",117754,"One Lakh Seventeen Thousand Seven Hundred Fifty Four"
241,198-16-000004,11-Feb-2017,10-Feb-2018,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000062,04-Jan-2018,000062,04-Jan-2018,003639,11-Jul-2018,"000127 / 18-Jul-2018 in RTGS",418366,"Four Lakh Eighteen Thousand Three Hundred Sixty Six",28520,"Twenty Eight Thousand Five Hundred Twenty ",389846,"Three Lakh Eighty Nine Thousand Eight Hundred Fourty Six"
242,198-16-000004,11-Feb-2017,10-Feb-2017,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Talaghattapura) Package R39 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",8861333185,,Running,000027,14-Mar-2017,000041,13-Dec-2017,000041,13-Dec-2017,003579,11-Jul-2018,"000127 / 18-Jul-2018 in RTGS",344376,"Three Lakh Fourty Four Thousand Three Hundred Seventy Six",30395,"Thirty  Thousand Three Hundred Ninety Five",313981,"Three Lakh Thirteen Thousand Nine Hundred Eighty One"
243,198-17-000011,23-Feb-2017,20-May-2017,"Improvements to Roads and Drains at Vajrahalli A K Colony in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",M/S.KRIDL,9845235505,,"First and Final",/00213,23-Feb-2017,000102,03-Oct-2017,000158,04-Oct-2017,006753,13-Oct-2017,"000257 / 25-Oct-2017 in RTGS",4985887,"Fourty Nine Lakh Eighty Five Thousand Eight Hundred Eighty Seven",652391,"Six Lakh Fifty Two Thousand Three Hundred Ninety One",4333496,"Fourty Three Lakh Thirty Three Thousand Four Hundred Ninety Six"
244,198-17-000011,23-Feb-2017,20-May-2017,"Improvements to Roads and Drains at Vajrahalli A K Colony in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",M/S.KRIDL,9845235505,,"First and Final",000213,23-Feb-2017,000087,15-Sep-2017,,"           ",,"           ","Under Process in Executive Engineer",4985887,"Fourty Nine Lakh Eighty Five Thousand Eight Hundred Eighty Seven",652391,"Six Lakh Fifty Two Thousand Three Hundred Ninety One",4333496,"Fourty Three Lakh Thirty Three Thousand Four Hundred Ninety Six"
245,198-16-000001,19-Jul-2018,12-Mar-2021,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Pattanagere ) Package R36 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",9845937757,,Final,000024,10-Feb-2017,000148,12-Mar-2021,000147,12-Mar-2021,,"           ","000082 / 18-Jun-2021 in RTGS",123705,"One Lakh Twenty Three Thousand Seven Hundred Five",17467,"Seventeen Thousand Four Hundred Sixty Seven",106238,"One Lakh Six Thousand Two Hundred Thirty Eight"
246,198-16-000002,18-Jul-2018,10-Mar-2021,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Mylasandra) Package R37 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/s Sri Sheshadri Electricals",9945131358,,Final,000025,10-Feb-2017,000133,10-Mar-2021,000132,10-Mar-2021,,"           ","000082 / 18-Jun-2021 in RTGS",308100,"Three Lakh Eight Thousand One Hundred ",37539,"Thirty Seven Thousand Five Hundred Thirty Nine",270561,"Two Lakh Seventy  Thousand Five Hundred Sixty One"
247,198-16-000003,19-Jul-2018,10-Mar-2021,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Kodipalya) Package R38 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Mamatha Electricals,",9980765550,,Final,000026,10-Feb-2017,000134,10-Mar-2021,000133,10-Mar-2021,,"           ","000082 / 18-Jun-2021 in RTGS",237834,"Two Lakh Thirty Seven Thousand Eight Hundred Thirty Four",32270,"Thirty Two Thousand Two Hundred Seventy ",205564,"Two Lakh Five Thousand Five Hundred Sixty Four"
248,198-16-000001,19-Jul-2018,18-Dec-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Pattanagere ) Package R36 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",9845937757,,Running,000024,10-Feb-2017,000111,18-Dec-2020,000110,18-Dec-2020,004617,01-Mar-2021,"000287 / 05-Mar-2021 in RTGS",295336,"Two Lakh Ninety Five Thousand Three Hundred Thirty Six",36149,"Thirty Six Thousand One Hundred Fourty Nine",259187,"Two Lakh Fifty Nine Thousand One Hundred Eighty Seven"
249,198-16-000003,19-Jul-2018,02-Dec-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Kodipalya) Package R38 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Mamatha Electricals,",9980765550,,Running,000026,10-Feb-2017,000084,02-Dec-2020,000083,02-Dec-2020,003405,11-Dec-2020,"000230 / 15-Dec-2020 in RTGS",800054,"Eight Lakh Fifty Four",117592,"One Lakh Seventeen Thousand Five Hundred Ninety Two",682462,"Six Lakh Eighty Two Thousand Four Hundred Sixty Two"
250,198-16-000002,18-Jun-2018,25-Nov-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Mylasandra) Package R37 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/s Sri Sheshadri Electricals",9945131358,,Running,000025,10-Feb-2017,000083,25-Nov-2020,000082,25-Nov-2020,003231,09-Dec-2020,"000230 / 15-Dec-2020 in RTGS",670726,"Six Lakh Seventy  Thousand Seven Hundred Twenty Six",93014,"Ninety Three Thousand Fourteen",577712,"Five Lakh Seventy Seven Thousand Seven Hundred Twelve"
251,198-16-000001,19-Jul-2018,10-Sep-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Pattanagere ) Package R36 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",9845937757,,Running,000024,10-Feb-2017,000067,10-Sep-2020,000066,10-Sep-2020,002997,27-Nov-2020,"000218 / 01-Dec-2020 in RTGS",221502,"Two Lakh Twenty One Thousand Five Hundred Two",28313,"Twenty Eight Thousand Three Hundred Thirteen",193189,"One Lakh Ninety Three Thousand One Hundred Eighty Nine"
252,198-16-000001,19-Jul-2018,23-Jun-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Pattanagere ) Package R36 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",9845937757,,Running,000024,10-Feb-2017,000028,23-Jun-2020,000028,23-Jun-2020,001659,07-Jul-2020,"000156 / 14-Jul-2020 in RTGS",369170,"Three Lakh Sixty Nine Thousand One Hundred Seventy ",48287,"Fourty Eight Thousand Two Hundred Eighty Seven",320883,"Three Lakh Twenty  Thousand Eight Hundred Eighty Three"
253,198-16-000002,18-Jun-2018,23-Jun-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Mylasandra) Package R37 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/s Sri Sheshadri Electricals",9945131358,,Running,000025,10-Feb-2017,000029,23-Jun-2020,000029,23-Jun-2020,002917,26-Nov-2020,"000218 / 01-Dec-2020 in RTGS",1006091,"Ten Lakh Six Thousand Ninety One",141221,"One Lakh Fourty One Thousand Two Hundred Twenty One",864870,"Eight Lakh Sixty Four Thousand Eight Hundred Seventy "
254,198-16-000003,19-Jul-2018,02-Mar-2020,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Kodipalya) Package R38 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Mamatha Electricals,",9980765550,,Running,000026,10-Feb-2017,000182,02-Mar-2020,000182,02-Mar-2020,009284,20-Mar-2020,"000056 / 02-Jun-2020 in RTGS",1066738,"Ten Lakh Sixty Six Thousand Seven Hundred Thirty Eight",150789,"One Lakh Fifty  Thousand Seven Hundred Eighty Nine",915949,"Nine Lakh Fifteen Thousand Nine Hundred Fourty Nine"
255,198-16-000001,19-Jul-2018,21-Dec-2019,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Pattanagere ) Package R36 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",9845937757,,Running,000024,10-Feb-2017,000139,21-Dec-2019,000139,21-Dec-2019,007064,07-Jan-2020,"000337 / 09-Jan-2020 in RTGS",147668,"One Lakh Fourty Seven Thousand Six Hundred Sixty Eight",18274,"Eighteen Thousand Two Hundred Seventy Four",129394,"One Lakh Twenty Nine Thousand Three Hundred Ninety Four"
256,198-16-000001,19-Jul-2018,30-Oct-2019,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Pattanagere ) Package R36 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",9845937757,,Running,000024,10-Feb-2017,000122,30-Oct-2019,000122,30-Oct-2019,006145,07-Nov-2019,"000258 / 08-Nov-2019 in RTGS",221502,"Two Lakh Twenty One Thousand Five Hundred Two",27714,"Twenty Seven Thousand Seven Hundred Fourteen",193788,"One Lakh Ninety Three Thousand Seven Hundred Eighty Eight"
257,198-16-000001,19-Jul-2018,19-Jul-2019,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Pattanagere ) Package R36 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",9845937757,,Running,000024,10-Feb-2017,000072,17-Jul-2019,000072,17-Jul-2019,004044,26-Jul-2019,"000129 / 26-Jul-2019 in RTGS",221502,"Two Lakh Twenty One Thousand Five Hundred Two",27714,"Twenty Seven Thousand Seven Hundred Fourteen",193788,"One Lakh Ninety Three Thousand Seven Hundred Eighty Eight"
258,198-16-000001,19-Jul-2018,18-Jul-2019,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Pattanagere ) Package R36 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",9845937757,,Running,000024,10-Feb-2017,000034,10-May-2019,000034,10-May-2019,001837,21-May-2019,"000055 / 21-May-2019 in RTGS",221502,"Two Lakh Twenty One Thousand Five Hundred Two",28613,"Twenty Eight Thousand Six Hundred Thirteen",192889,"One Lakh Ninety Two Thousand Eight Hundred Eighty Nine"
259,198-16-000002,18-Jun-2018,18-Jun-2019,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Mylasandra) Package R37 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/s Sri Sheshadri Electricals",9945131358,,Running,000025,10-Feb-2017,000019,03-May-2019,000019,03-May-2019,001823,20-May-2019,"000055 / 21-May-2019 in RTGS",1006091,"Ten Lakh Six Thousand Ninety One",129521,"One Lakh Twenty Nine Thousand Five Hundred Twenty One",876570,"Eight Lakh Seventy Six Thousand Five Hundred Seventy "
260,198-16-000003,19-Jun-2018,19-Jul-2019,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Kodipalya) Package R38 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Mamatha Electricals,",9980765550,,Running,000026,10-Feb-2017,000018,03-May-2019,000018,03-May-2019,002337,01-Jun-2019,"000073 / 07-Jun-2019 in RTGS",355579,"Three Lakh Fifty Five Thousand Five Hundred Seventy Nine",51360,"Fifty One Thousand Three Hundred Sixty ",304219,"Three Lakh Four Thousand Two Hundred Nineteen"
261,198-16-000001,11-Feb-2017,10-Feb-2018,"Operation and Maintenance of Street Light System in Ward No.198-Hemmigepura(P-Pattanagere ) Package R36 of RajarajeshwariNagar Zone.","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package)","M/S Niharika Electricals",9845937757,,Running,000024,10-Feb-2017,000138,24-Jan-2019,000139,24-Jan-2019,000819,23-Apr-2019,"000029 / 25-Apr-2019 in RTGS",295336,"Two Lakh Ninety Five Thousand Three Hundred Thirty Six",40781,"Fourty  Thousand Seven Hundred Eighty One",254555,"Two Lakh Fifty Four Thousand Five Hundred Fifty Five"
